ZIP,latitude,longitude
92832,33.868612,-117.929012
23703,36.893339,-76.373292
97070,45.306108,-122.773066
11741,40.794894,-73.070326
46528,41.600525,-85.784864
77043,29.81093,-95.584639
02906,41.840172,-71.390407
38117,35.11518,-89.905344
77303,30.377952,-95.37714
29455,32.624719,-80.040585
91030,34.108957,-118.156615
94598,37.899936,-121.999244
72713,,
53213,43.048808,-88.001518
66215,38.957701,-94.744269
22406,38.399721,-77.54673
94547,38.010095,-122.26222
20720,38.98297,-76.785819
94530,37.921525,-122.298348
10901,41.140772,-74.104976
32967,27.71549,-80.454289
91302,34.122556,-118.669821
86301,34.587177,-112.428949
15217,40.430821,-79.920089
92629,33.475061,-117.70563
82718,43.878837,-105.621622
55412,45.027324,-93.303612
91741,34.156838,-117.841578
97317,44.902604,-122.907373
91740,34.119367,-117.855054
43085,40.100924,-83.013402
75160,32.758408,-96.301323
53150,42.871356,-88.13432
10541,41.382046,-73.751818
49315,42.80363,-85.741985
21001,39.504488,-76.201049
48371,42.84097,-83.291531
20879,39.167298,-77.164147
44236,41.246089,-81.44909
99502,61.163652,-149.996643
83404,43.421901,-112.011538
55116,44.910719,-93.169581
34736,28.556499,-81.899739
32223,30.156574,-81.649405
07450,40.981591,-74.113506
89801,41.247991,-115.761405
01803,42.503227,-71.201713
01832,42.791114,-71.132859
92262,33.860549,-116.56149
27607,35.813106,-78.721175
49316,42.793767,-85.550467
96813,21.316548,-157.845053
11552,40.692979,-73.652416
46236,39.896639,-85.968156
02324,41.972376,-70.978773
76109,32.70065,-97.386965
76034,32.891478,-97.149747
10303,40.629885,-74.17413
33991,26.625037,-82.023583
55902,43.971301,-92.507871
11784,40.868938,-73.041244
28326,35.269044,-79.15469
90249,33.90139,-118.315697
66030,38.815123,-94.940262
95409,38.4685,-122.582123
33703,27.817056,-82.61975
07644,40.877915,-74.0825
94062,37.413787,-122.2946
27539,35.676537,-78.813444
08005,39.767681,-74.313029
03053,42.868588,-71.387247
98178,47.498764,-122.245065
22203,38.873729,-77.117273
76126,32.635919,-97.511626
07869,40.84164,-74.578522
12205,42.718785,-73.82924
02050,42.115139,-70.710331
91932,32.573755,-117.120872
23238,37.595612,-77.647606
96732,20.883783,-156.462641
60487,41.56273,-87.834416
30141,33.860444,-84.769846
84109,40.705812,-111.704544
97035,45.413601,-122.725252
34104,26.149955,-81.741562
77545,29.537301,-95.474615
19810,39.81878,-75.5064
32750,28.70865,-81.350482
70448,30.36218,-90.039451
15101,40.580328,-79.955241
10310,40.632646,-74.116148
91307,34.200485,-118.664836
97078,,
75146,32.566313,-96.748636
97225,45.503048,-122.770132
01602,42.269189,-71.850728
20832,39.150349,-77.078251
55025,45.268454,-93.018853
48433,43.075348,-83.867227
30121,34.209221,-84.778006
63109,38.584601,-90.294432
90291,33.993396,-118.465193
93960,36.389618,-121.343146
82801,44.843713,-106.835993
21114,39.009626,-76.684229
11001,40.723317,-73.704949
72223,34.788759,-92.511255
32605,29.67918,-82.372822
40031,38.429416,-85.400814
10710,40.967157,-73.846339
55417,44.90444,-93.230407
85024,33.736104,-112.029599
22043,38.900858,-77.19588
70809,30.39381,-91.071088
72113,34.859573,-92.397599
08060,40.007737,-74.790088
33067,26.305853,-80.226402
80304,40.045421,-105.291263
41005,39.006759,-84.760116
68803,40.956158,-98.414569
11010,40.700592,-73.675021
19103,39.952896,-75.174298
07010,40.822045,-73.987945
99354,46.332253,-119.299105
23227,37.611812,-77.435864
91403,34.147149,-118.463365
53406,42.734536,-87.864893
08742,40.080812,-74.059117
64083,38.797393,-94.445534
20903,39.021433,-76.980774
75205,32.835893,-96.795514
89406,39.53771,-118.264166
85258,33.564295,-111.895881
93725,36.627211,-119.731888
94402,37.523602,-122.34492
33062,26.241077,-80.091233
10566,41.289483,-73.916847
03051,42.760497,-71.409393
01867,42.535183,-71.105423
68144,41.234983,-96.11845
55057,44.470457,-93.176125
44012,41.49727,-82.017462
55426,44.958311,-93.374112
20912,38.981601,-77.001159
37148,36.567651,-86.496085
34715,28.631041,-81.726074
07040,40.730785,-74.268919
07430,41.082067,-74.183061
38138,35.084826,-89.799326
73020,35.45881,-97.262802
19125,39.976249,-75.125105
84032,40.539401,-111.321274
90240,33.955729,-118.118346
21030,39.492412,-76.674443
98405,47.245647,-122.472399
95367,37.729282,-120.942905
80130,39.530958,-104.923416
64081,38.907046,-94.403932
06514,41.376803,-72.942752
21040,39.436627,-76.289757
31312,32.307622,-81.40384
98040,47.564004,-122.231214
92860,33.925519,-117.551958
73044,35.859563,-97.422527
80301,40.049468,-105.201421
98075,47.58609,-122.037436
07008,40.58379,-74.227457
08087,39.590573,-74.375171
80921,39.016197,-104.910486
34113,26.043649,-81.732424
95054,37.39341,-121.964701
11791,40.828288,-73.505922
95391,37.768222,-121.60951
77662,30.177924,-94.018171
19438,40.269439,-75.390006
49686,44.713673,-85.557838
29926,32.238247,-80.740263
02143,42.381407,-71.096714
28804,35.648384,-82.563847
19064,39.933156,-75.340813
95864,38.584047,-121.375846
11427,40.730918,-73.745621
37865,35.851151,-83.734888
15090,40.625035,-80.067068
02026,42.246872,-71.179462
33331,26.053262,-80.366885
47203,39.230418,-85.832263
90403,34.030755,-118.492101
44011,41.4451,-82.005109
44136,41.311507,-81.811326
11795,40.709005,-73.296337
93105,34.533222,-119.791731
84025,40.980801,-111.904831
66223,38.863482,-94.668479
33572,27.76073,-82.407521
53705,43.074014,-89.460509
48168,42.405262,-83.540498
03431,42.965044,-72.294803
34473,29.005695,-82.18395
06877,41.317675,-73.499837
02745,41.700737,-70.950546
02144,42.399655,-71.12255
75219,32.811817,-96.812898
90274,33.77992,-118.370067
20737,38.964265,-76.913538
66216,39.013565,-94.741563
60467,41.603192,-87.887119
60585,41.657058,-88.225243
80303,39.973222,-105.209276
98072,47.760777,-122.130501
93907,36.768531,-121.667227
06830,41.037603,-73.624339
91103,34.169538,-118.164941
48348,42.768579,-83.404438
77062,29.573552,-95.130613
32097,30.661173,-81.618704
80439,39.634422,-105.440245
84117,40.661044,-111.834714
35124,33.32183,-86.742197
92119,32.817888,-117.031956
55313,45.174664,-93.851455
32536,30.763783,-86.591616
94609,37.83439,-122.264372
98055,47.447472,-122.200356
45102,39.01719,-84.204345
66221,38.863682,-94.708453
32953,28.441705,-80.702615
83442,43.671988,-111.893377
48076,42.497509,-83.230864
08028,39.695889,-75.121457
14043,42.901962,-78.703421
44139,41.383262,-81.444249
94133,37.804531,-122.410852
95003,37.0067,-121.878207
76008,32.695633,-97.630059
04005,43.492102,-70.486566
85306,33.624556,-112.176589
60053,42.042336,-87.788947
34110,26.303284,-81.788171
17408,39.928859,-76.79935
07076,40.633029,-74.372899
55427,45.005499,-93.37915
32836,28.405681,-81.516437
45236,39.20981,-84.397302
60448,41.53778,-87.892564
46158,39.579356,-86.373602
14618,43.114542,-77.554976
54650,43.910343,-91.227022
98110,47.646967,-122.534561
30548,34.091064,-83.767043
86406,34.382386,-114.080626
01886,42.585541,-71.44025
30345,33.851652,-84.283685
37205,36.113187,-86.870443
80206,39.730283,-104.952595
33496,26.406722,-80.160556
07701,40.361667,-74.078076
61571,40.704146,-89.417889
06473,41.381465,-72.856371
94123,37.800934,-122.438366
07901,40.714923,-74.366372
92606,33.700173,-117.817499
48067,42.490558,-83.137524
33950,26.902973,-82.046286
48326,42.688246,-83.244075
91301,34.123286,-118.758541
48134,42.106695,-83.296148
34212,27.497814,-82.408401
64114,38.957802,-94.598599
02021,42.175737,-71.125385
95503,40.738403,-124.107815
85750,32.300606,-110.837652
98108,47.535065,-122.305931
33426,26.533736,-80.083152
60559,41.794371,-87.97286
92108,32.773983,-117.142706
60124,42.020169,-88.400686
53222,43.083209,-88.034939
60002,42.471741,-88.084493
22902,37.910276,-78.52212
50131,41.69212,-93.715156
90740,33.759031,-118.067185
75409,33.3555,-96.516313
44024,41.577765,-81.192433
41091,38.910267,-84.736327
54913,44.335996,-88.39997
28120,35.328586,-81.026424
94947,38.113735,-122.629525
02346,41.878004,-70.869267
14228,43.044371,-78.777335
76082,32.970044,-97.733748
44143,41.553196,-81.474346
40205,38.223001,-85.683261
19607,40.291483,-75.944791
78757,30.351537,-97.73257
60654,41.891823,-87.638304
48335,42.462863,-83.405029
68137,41.205825,-96.118601
08859,40.458848,-74.302768
31605,30.932951,-83.221938
30306,33.78814,-84.352625
21811,38.318877,-75.216741
60439,41.675976,-87.983509
55038,45.17339,-92.981181
54022,44.847472,-92.606877
74037,35.998551,-95.97989
17015,40.177826,-77.229536
10512,41.457619,-73.724608
94597,37.918194,-122.071671
80528,40.499003,-105.005051
60172,41.979856,-88.089624
40383,38.006622,-84.739332
07080,40.574413,-74.4148
30017,33.890533,-83.961879
16506,42.062345,-80.151707
02043,42.216098,-70.88127
17406,40.014709,-76.640873
35613,34.820163,-86.882161
97015,45.413524,-122.536758
43140,39.880108,-83.428512
08088,39.851467,-74.693412
77384,30.233846,-95.49577
78642,30.69088,-97.941426
76177,32.975361,-97.310486
79765,31.91709,-102.272718
15205,40.438081,-80.099092
48390,42.550711,-83.474218
48045,42.587101,-82.817239
32233,30.358873,-81.419388
21601,38.794198,-76.081037
97013,45.220824,-122.66828
31548,30.796163,-81.698233
60177,41.988481,-88.310167
60706,41.964257,-87.816242
89408,39.565694,-119.174206
48329,42.687016,-83.388622
90720,33.795012,-118.062692
77586,29.583817,-95.036156
46375,41.491818,-87.448746
55420,44.835969,-93.277176
08109,39.951321,-75.050123
61350,41.372095,-88.865127
84093,40.594747,-111.828502
98371,47.199448,-122.323541
35022,33.322849,-86.971481
19608,40.310798,-76.034772
83702,43.680473,-116.160187
78114,29.114718,-98.208661
98112,47.63281,-122.288511
28209,35.178714,-80.853985
53545,42.738735,-89.040224
60051,42.354893,-88.229049
29909,32.336992,-80.848074
48375,42.464141,-83.463958
77006,29.74097,-95.391301
20659,38.418667,-76.732423
50320,41.527942,-93.567967
35801,34.725269,-86.560866
59714,45.98029,-111.129758
85268,33.606701,-111.737015
31326,32.2952,-81.229931
10075,40.773363,-73.956222
02048,42.017302,-71.21642
07016,40.65609,-74.303563
07724,40.298625,-74.074178
17078,40.287647,-76.580858
89120,36.081322,-115.095452
84103,40.795208,-111.842465
91775,34.115261,-118.088311
80110,39.645936,-105.011368
46322,41.546622,-87.457616
34480,29.0942,-82.094208
70471,30.404287,-90.061307
96814,21.293171,-157.848687
40342,37.995815,-84.979522
46321,41.54691,-87.504589
33566,27.977964,-82.095709
92011,33.107582,-117.292182
47025,39.165537,-84.866315
61611,40.713327,-89.535743
20007,38.914363,-77.079339
77505,29.645646,-95.140307
90292,33.976373,-118.450888
13850,42.049395,-76.017594
94024,37.352293,-122.094291
75094,33.021794,-96.615481
98671,45.614429,-122.238483
10591,41.090064,-73.840898
77019,29.75415,-95.409498
16803,40.801646,-77.899657
89138,36.166842,-115.361366
21076,39.168516,-76.716351
98406,47.264107,-122.512591
44514,41.000614,-80.606448
11776,40.913572,-73.046355
48083,42.557018,-83.116855
67502,38.126714,-97.929805
02840,41.476972,-71.318552
07508,40.955021,-74.183692
76148,32.868421,-97.252132
99224,47.648052,-117.538072
98028,47.755665,-122.248061
94596,37.889098,-122.037553
45247,39.216693,-84.661108
83835,47.79695,-116.660251
03110,42.935584,-71.536871
49085,42.054277,-86.4626
08002,39.931978,-75.027557
35756,34.643705,-86.818149
48382,42.592395,-83.506365
78015,29.742911,-98.651442
48864,42.70417,-84.392139
45241,39.276293,-84.399719
27712,36.095484,-78.904075
91411,34.178522,-118.459234
28704,35.458465,-82.58158
08619,40.242301,-74.696408
33606,27.917452,-82.452279
74021,36.383823,-95.842015
89134,36.202736,-115.30775
64086,38.899171,-94.272385
92651,33.57148,-117.772889
84737,37.029351,-113.246397
02122,42.291413,-71.042158
55316,45.172932,-93.386829
48088,42.515645,-82.982991
19348,39.87028,-75.712913
60108,41.950022,-88.091865
33772,27.843593,-82.796683
02910,41.774999,-71.435594
46311,41.465159,-87.509041
10471,40.898788,-73.90313
49534,42.964438,-85.787181
08037,39.639959,-74.75932
89433,39.60894,-119.776653
22551,38.169838,-77.700023
80908,39.047585,-104.69054
10038,40.70922,-74.003603
37932,35.917299,-84.198787
30308,33.771127,-84.378108
48176,42.136836,-83.82925
01720,42.483953,-71.438495
77056,29.748202,-95.468948
32606,29.682064,-82.444115
30327,33.869694,-84.4173
35802,34.668212,-86.558882
06042,41.802645,-72.521039
75142,32.568163,-96.250214
80222,39.671022,-104.927896
33131,25.766561,-80.184275
45248,39.16431,-84.662552
48167,42.432426,-83.52436
02852,41.588565,-71.459811
61615,40.737893,-89.686781
40223,38.258467,-85.539772
08879,40.46641,-74.278625
17545,40.178496,-76.43421
70005,29.999416,-90.134065
33486,26.347501,-80.112571
60502,41.785111,-88.26136
32308,30.477479,-84.226996
27501,35.484941,-78.68457
68154,41.265517,-96.114976
37135,35.915789,-86.676587
03801,43.074812,-70.805443
33444,26.458903,-80.079637
14216,42.949615,-78.861119
23061,37.427731,-76.537584
91106,34.139402,-118.128658
79015,34.937472,-101.916036
94089,37.412402,-122.015605
19006,40.150436,-75.033899
98221,48.505025,-122.659285
23693,37.123066,-76.447129
79119,35.109084,-102.017887
53027,43.317342,-88.371238
01887,42.564647,-71.164516
28461,33.966618,-78.057598
93041,34.106028,-119.098081
90303,33.939766,-118.331085
40047,38.039402,-85.555239
94085,37.388571,-122.017764
33431,26.37459,-80.10661
19018,39.923061,-75.298591
17057,40.193562,-76.724573
44138,41.373655,-81.923112
39465,31.339572,-89.18817
90732,33.74212,-118.312878
43212,39.986564,-83.043198
33323,26.151759,-80.320939
18411,41.454492,-75.74454
92354,34.050788,-117.250153
33896,28.256905,-81.58285
53045,43.058889,-88.15252
33327,26.111023,-80.419394
40014,38.340259,-85.429678
52403,41.965959,-91.566054
75159,32.603727,-96.544282
84124,40.677192,-111.813288
53227,42.995814,-88.042017
02180,42.474208,-71.097665
97338,44.926863,-123.347323
60561,41.745663,-87.981494
84105,40.738299,-111.859547
53916,43.454687,-88.849315
48346,42.717889,-83.428715
85737,32.414615,-110.946561
60008,42.077536,-88.021742
46725,41.148544,-85.475768
98664,45.61951,-122.577179
08876,40.589554,-74.685411
03867,43.301679,-70.991769
90404,34.026607,-118.47364
31410,32.02875,-80.99268
70785,30.557101,-90.819236
01890,42.452752,-71.144319
44202,41.315087,-81.338371
74134,36.10981,-95.797189
32751,28.6304,-81.365046
98053,47.668736,-122.015096
72211,34.750556,-92.417622
95405,38.437113,-122.665993
34238,27.235792,-82.470536
59808,46.971054,-114.111212
95818,38.554487,-121.497058
91737,34.152567,-117.577744
85653,32.39879,-111.386333
48473,42.937062,-83.820454
51104,42.536156,-96.40468
99623,,
77447,30.047619,-95.833733
52245,41.672878,-91.512105
80237,39.639871,-104.901711
57105,43.520296,-96.735607
45255,39.059554,-84.328333
98199,47.651371,-122.407349
31407,32.186164,-81.192785
20716,38.926428,-76.715028
92582,33.807607,-117.015163
45440,39.674725,-84.097808
43231,40.079392,-82.936858
48442,42.78869,-83.60632
92844,33.765465,-117.969464
32803,28.555829,-81.346291
77478,29.620312,-95.605693
28787,35.741533,-82.51564
03833,42.97878,-70.97968
30116,33.539118,-84.99561
11581,40.651028,-73.715325
18902,40.352134,-75.09568
32713,28.88373,-81.325287
07866,40.954989,-74.488006
78148,29.543813,-98.295356
02879,41.428836,-71.538376
70706,30.607238,-90.907361
80113,39.644445,-104.965111
58703,48.334073,-101.306666
94030,37.59897,-122.401991
60491,41.602698,-87.962605
73003,35.668905,-97.49738
55430,45.067676,-93.302089
02445,42.325483,-71.135045
14217,42.971876,-78.876869
11563,40.657255,-73.673722
30277,33.375308,-84.649196
95746,38.747526,-121.180092
37138,36.240771,-86.615243
04074,43.589627,-70.366191
25526,38.394449,-81.991307
45371,39.939544,-84.160639
20151,38.895625,-77.446497
05452,44.538624,-73.050223
17036,40.268235,-76.712106
78703,30.293268,-97.76605
11714,40.742563,-73.486072
80124,39.532798,-104.891219
63090,38.535474,-91.048733
97754,44.159634,-120.585504
08721,39.902019,-74.152669
17356,39.896586,-76.582254
07203,40.652211,-74.260158
75039,32.885608,-96.942654
11762,40.682744,-73.446664
27312,35.756405,-79.209789
45177,39.46069,-83.844305
98126,47.555647,-122.37959
64157,39.27475,-94.472398
54904,44.0234,-88.623839
61115,42.362592,-89.024156
21158,39.653717,-77.035127
80232,39.686866,-105.090234
22655,39.066335,-78.209173
52317,41.767111,-91.634497
75225,32.864887,-96.790359
80207,39.762299,-104.916581
55317,44.858704,-93.550209
95620,38.412615,-121.756222
32128,29.100739,-81.071829
98264,48.950253,-122.459792
14223,42.973452,-78.846201
80203,39.73169,-104.982652
35126,33.730926,-86.654972
34286,27.080871,-82.181256
07071,40.797113,-74.11298
34677,28.036555,-82.671524
38119,35.079511,-89.845385
02467,42.314321,-71.152778
36066,32.4797,-86.42401
02809,41.67573,-71.273331
21012,39.046562,-76.495626
44406,41.01088,-80.770396
34114,25.934108,-81.539611
99705,64.761825,-147.313674
01606,42.315249,-71.795741
91201,34.17051,-118.289463
91202,34.168366,-118.267771
45242,39.242803,-84.352996
84054,40.838548,-111.916756
37215,36.081876,-86.834705
07205,40.695889,-74.2288
92617,33.642508,-117.841681
98310,47.591852,-122.626259
77632,30.201515,-93.804648
85259,33.601118,-111.809504
07719,40.168908,-74.073226
98022,47.216372,-121.912906
10703,40.959842,-73.880251
07029,40.74362,-74.154901
98422,47.290368,-122.392395
53005,43.062401,-88.098804
32504,30.473121,-87.186316
65810,37.11972,-93.309724
32459,30.360577,-86.185591
20190,38.959187,-77.34107
78734,30.378546,-97.950628
31069,32.440068,-83.748603
04011,43.896431,-69.973487
92501,33.996523,-117.374179
98383,47.665234,-122.719969
02116,42.350579,-71.076397
06437,41.331777,-72.696816
48331,42.502486,-83.408936
37127,35.78121,-86.327725
75218,32.841987,-96.702574
43206,39.942452,-82.974175
84097,40.304822,-111.673124
57110,43.544798,-96.638402
37615,36.40208,-82.452731
19010,40.023625,-75.329724
98166,47.451576,-122.352986
50009,41.645183,-93.459792
19803,39.800665,-75.542415
84108,40.80904,-111.727516
77627,29.986791,-94.009416
15143,40.568138,-80.146807
10708,40.938267,-73.829922
18976,40.248821,-75.143522
15241,40.333024,-80.082453
11726,40.678993,-73.394445
44087,41.313171,-81.438675
97801,45.67083,-118.823731
98005,47.614533,-122.168798
68106,41.238785,-96.002274
42103,36.965139,-86.324599
99203,47.628641,-117.402997
46818,41.155856,-85.253014
11768,40.923631,-73.339309
53090,43.462856,-88.188952
99515,61.116381,-149.890375
54937,43.792025,-88.390978
13088,43.112004,-76.189613
19040,40.176879,-75.105595
91381,34.384728,-118.647334
08085,39.761162,-75.324109
94503,38.186168,-122.263565
10012,40.725581,-73.998078
60140,42.079051,-88.513098
71037,32.475082,-93.48762
78133,29.892405,-98.237916
83338,42.72853,-114.432126
28036,35.482087,-80.793351
34482,29.244387,-82.275029
33432,26.343798,-80.08221
46580,41.213832,-85.869547
63139,38.610412,-90.291722
11937,41.013013,-72.168912
33434,26.383168,-80.167688
97060,45.531327,-122.36909
46256,39.908383,-86.013138
21286,39.411836,-76.573235
96761,20.897296,-156.61354
78747,30.126966,-97.739969
66208,38.997529,-94.628369
53083,43.815995,-87.764488
60490,41.66932,-88.145399
97209,45.531124,-122.683951
60178,42.008161,-88.660729
02891,41.357774,-71.789616
77657,30.227858,-94.197054
92377,34.156043,-117.40412
06820,41.076202,-73.48008
30307,33.771079,-84.3336
92371,34.442643,-117.541814
54301,44.480778,-88.016063
63043,38.728863,-90.461955
64029,39.005904,-94.216393
40222,38.271765,-85.619448
12144,42.627836,-73.717842
39073,32.102431,-90.135817
48009,42.544048,-83.217653
20646,38.524282,-77.000654
30009,34.078136,-84.303424
01581,42.268426,-71.613309
11501,40.746286,-73.638905
11783,40.677612,-73.490014
19073,39.983253,-75.429218
92663,33.623272,-117.933749
34275,27.151753,-82.422567
07950,40.846026,-74.482314
23114,37.482226,-77.659771
90068,34.129772,-118.330989
28075,35.302717,-80.639842
93023,34.529879,-119.310238
06002,41.843772,-72.741002
93560,34.866894,-118.339832
44116,41.473072,-81.853825
70435,30.556992,-90.106639
47240,39.306027,-85.478417
48842,42.633522,-84.538076
15216,40.402626,-80.034849
48220,42.458061,-83.135186
02747,41.664711,-71.015699
10552,40.923972,-73.825555
93444,35.037198,-120.504593
02492,42.276483,-71.243714
48114,42.571759,-83.749604
30677,33.783202,-83.373342
44319,40.981497,-81.527449
29170,33.939106,-81.144562
24523,37.3443,-79.522494
14072,43.017901,-78.962657
67226,37.773246,-97.212986
90272,34.092567,-118.534363
07094,40.781958,-74.067649
91040,34.261962,-118.336078
07751,40.35965,-74.261462
11694,40.57827,-73.844762
64063,38.911994,-94.351673
68130,41.234208,-96.195267
53029,43.146603,-88.341
98043,47.791111,-122.30779
15239,40.483688,-79.738062
60473,41.597379,-87.59915
55309,45.377728,-93.744336
72002,34.660794,-92.527512
11415,40.707896,-73.828297
48314,42.612074,-83.053489
18914,40.288978,-75.209591
32080,29.818745,-81.27286
11436,40.675818,-73.796661
02140,42.392157,-71.133996
32952,28.320397,-80.659178
53913,43.492773,-89.72873
45030,39.259827,-84.759517
49684,44.76234,-85.703568
90717,33.793803,-118.317172
98275,47.916786,-122.302643
49685,,
21214,39.351795,-76.564402
07407,40.904526,-74.119514
14617,43.225497,-77.593527
55305,44.956346,-93.428092
76308,33.852942,-98.54073
68136,41.168942,-96.186283
55076,44.836066,-93.032174
55345,44.915442,-93.48443
60164,41.917507,-87.900705
19014,39.864907,-75.432958
10805,40.897721,-73.779258
85083,33.724569,-112.158549
98407,47.290365,-122.517747
99516,61.079332,-149.709777
53092,43.214964,-87.951218
36092,32.617822,-86.200601
07871,41.046696,-74.627989
36527,30.702075,-87.881866
38133,35.212884,-89.794301
75771,32.537897,-95.435716
18020,40.672385,-75.327459
08731,39.865669,-74.258864
93927,36.248797,-121.386631
76009,32.414937,-97.200076
73010,35.111317,-97.679212
60642,41.902042,-87.658544
44001,41.366331,-82.259924
97034,45.409354,-122.683468
77568,29.363162,-94.980107
02536,41.596295,-70.567471
83716,43.546089,-115.944469
49445,43.292537,-86.293883
72116,34.800258,-92.245317
48169,42.461925,-83.947382
32804,28.579038,-81.394201
32311,30.39005,-84.181035
44149,41.315913,-81.856217
95827,38.55612,-121.32426
22026,38.560068,-77.296211
10543,40.952693,-73.73604
20017,38.93846,-76.993163
68845,40.720793,-99.164739
56377,45.646406,-94.248116
55447,45.001096,-93.489561
06825,41.196583,-73.243254
08057,39.979658,-74.941308
37774,35.72913,-84.358961
29410,32.931084,-80.001583
33455,27.053677,-80.16232
45322,39.899766,-84.327928
80002,39.794822,-105.105292
60045,42.235997,-87.864777
77069,29.988455,-95.5312
60450,41.366293,-88.434561
19605,40.397908,-75.943191
76234,33.276319,-97.514178
98121,47.615192,-122.350581
92865,33.826393,-117.851307
96130,40.551757,-120.675673
31008,32.665358,-83.786003
08550,40.280155,-74.614641
94703,37.863903,-122.275642
92106,32.711273,-117.237088
30011,34.019859,-83.837163
21037,38.919253,-76.543492
78739,30.178469,-97.88869
33487,26.411793,-80.089007
01056,42.183577,-72.457812
48327,42.6383,-83.410667
70124,30.007379,-90.103919
92808,33.856512,-117.740208
91101,34.146628,-118.139476
90048,34.072925,-118.372711
80403,39.836961,-105.299614
34211,27.454365,-82.383383
80620,40.373687,-104.717508
06067,41.656624,-72.661779
94127,37.736027,-122.457207
95949,39.099928,-121.135289
48182,41.789858,-83.583849
06840,41.160393,-73.500124
31005,32.544201,-83.597459
39565,30.587098,-88.74446
70611,30.348118,-93.2036
22206,38.843919,-77.089398
08077,40.000162,-74.991632
90814,33.771616,-118.143627
53597,43.183434,-89.457307
92344,34.391145,-117.405723
90715,33.841027,-118.079141
35111,33.284628,-87.094558
19341,40.039967,-75.640752
48098,42.598433,-83.17845
28739,35.25611,-82.543714
19342,39.904122,-75.499422
55075,44.888027,-93.040497
78732,30.37789,-97.895024
63141,38.658629,-90.458225
48094,42.734556,-83.051541
79703,31.979427,-102.132362
04072,43.550411,-70.466341
74019,36.284765,-95.603194
78620,30.225607,-98.136297
44131,41.382841,-81.650195
60443,41.502887,-87.749571
67205,37.749466,-97.423567
78644,29.871644,-97.676821
92082,33.253513,-117.003382
96746,22.09374,-159.385199
45251,39.27464,-84.597838
08536,40.332267,-74.581026
98686,45.723392,-122.624397
14845,42.21584,-76.834102
57078,42.915648,-97.446689
53172,42.911998,-87.859664
85748,32.21895,-110.752104
20657,38.379757,-76.442883
02171,42.293327,-71.018193
63084,38.4219,-91.019289
53548,42.682985,-89.124673
98177,47.742311,-122.376635
95135,37.283813,-121.658469
11411,40.694025,-73.736223
06801,41.369778,-73.389503
49301,42.973443,-85.476998
94706,37.889662,-122.295532
04092,43.70792,-70.352602
98408,47.197399,-122.446518
80212,39.772047,-105.048027
06107,41.752304,-72.758098
47172,38.399506,-85.774252
43616,41.658372,-83.408909
19027,40.073118,-75.124431
32226,30.481248,-81.506157
01945,42.501565,-70.858834
05403,44.444866,-73.173468
10990,41.267448,-74.364011
55410,44.911821,-93.319644
90603,33.94539,-117.992488
40206,38.259829,-85.704645
17225,39.783506,-77.76287
14051,43.042842,-78.699413
44654,40.537937,-81.870867
90069,34.09383,-118.381698
84098,40.733685,-111.533313
85757,32.128515,-111.122067
66210,38.922187,-94.70459
92029,33.0824,-117.127641
46706,41.341594,-85.032655
25414,39.241794,-77.864849
48813,42.579775,-84.845891
10567,41.289619,-73.89695
99016,47.597264,-117.121002
48081,42.494669,-82.895039
92264,33.712943,-116.497143
11738,40.838208,-73.038185
27592,35.55738,-78.67227
59106,45.809655,-108.690674
19428,40.080337,-75.300461
53089,43.144636,-88.233806
66209,38.8996,-94.638358
19008,39.972424,-75.36044
07650,40.847017,-73.997061
13212,43.128583,-76.129694
21409,39.018435,-76.442533
95819,38.569828,-121.440067
45822,40.555729,-84.598627
60093,42.106708,-87.756292
78374,27.892132,-97.384238
30540,34.728127,-84.543528
08034,39.9061,-75.000375
75454,33.28561,-96.566004
19061,39.82883,-75.435069
97055,45.388713,-122.155059
06905,41.08837,-73.542914
55362,45.292069,-93.838807
32829,28.48436,-81.245984
23508,36.884888,-76.31027
29582,33.832049,-78.654824
78735,30.269121,-97.868816
01904,42.492456,-70.97393
32444,30.239945,-85.6516
91011,34.222119,-118.205306
07095,40.552857,-74.286939
55906,44.099898,-92.408166
19422,40.15681,-75.279393
10509,41.410855,-73.59434
29206,34.028752,-80.961183
60404,41.513454,-88.224146
37212,36.133877,-86.801254
08872,40.444335,-74.356884
76120,32.775915,-97.180963
33774,27.883819,-82.827877
27617,35.908845,-78.772396
50125,41.335185,-93.584634
61073,42.423752,-88.993888
21078,39.559229,-76.141248
75137,32.643212,-96.916468
02129,42.379657,-71.061487
37069,35.989545,-86.903614
94022,37.357461,-122.14439
60430,41.55888,-87.664442
35475,33.43438,-87.593996
83406,43.443948,-111.811633
92887,33.884701,-117.731287
43078,40.117636,-83.783785
24503,37.451345,-79.248757
06488,41.475986,-73.229692
49456,43.089103,-86.20687
08052,39.952381,-74.994896
12110,42.750565,-73.776095
01749,42.389071,-71.545864
06518,41.430879,-72.91199
20018,38.926576,-76.974446
64064,38.974478,-94.34518
94579,37.686499,-122.157227
08837,40.513105,-74.344075
89144,36.178891,-115.320753
70563,30.016633,-91.710049
78654,30.581216,-98.208732
31047,32.46728,-83.595342
11790,40.905957,-73.127374
60194,42.033424,-88.113562
19090,40.157452,-75.124753
94519,37.988449,-122.012968
44067,41.316245,-81.543201
60106,41.959701,-87.941835
40059,38.35749,-85.59359
99217,47.740709,-117.261376
44333,41.160618,-81.630906
53022,43.232179,-88.1158
02818,41.642919,-71.485719
14456,42.847695,-76.998972
